game_id,fecha,home_team,away_team,home_score,away_score,home_fg_pct,home_3p_pct,home_ft_pct,home_reb,home_ast,home_stl,home_blk,home_to,home_pf,home_pts,away_fg_pct,away_3p_pct,away_ft_pct,away_reb,away_ast,away_stl,away_blk,away_to,away_pf,away_pts,home_team_normalized,away_team_normalized,home_win,point_diff,net_rating_diff,reb_diff,ast_diff,tov_diff
401585211,2025-11-09,Kings,Pacers,121.0,126.0,51.8,40.5,56.3,38.0,27.0,7.0,6.0,11.0,20.0,121.0,55.1,39.4,78.9,34.0,33.0,5.0,6.0,11.0,20.0,126.0,SAC,IND,0,-5.0,-2.200000000000003,4.0,-6.0,0.0
401585212,2025-11-09,Spurs,Hornets,135.0,99.0,56.0,55.2,87.5,40.0,25.0,9.0,4.0,17.0,16.0,124.0,56.0,46.9,64.7,34.0,36.0,9.0,3.0,13.0,17.0,120.0,SAS,CHA,1,36.0,8.300000000000004,6.0,-11.0,-4.0
401585213,2025-11-09,Magic,76ers,92.0,112.0,47.4,43.5,92.6,36.0,24.0,3.0,5.0,16.0,23.0,109.0,48.3,43.3,93.1,42.0,23.0,11.0,5.0,7.0,23.0,124.0,ORL,PHI,0,-20.0,-0.6999999999999957,-6.0,1.0,-9.0
401585214,2025-11-09,Celtics,Nuggets,100.0,102.0,42.7,31.8,71.4,38.0,21.0,5.0,2.0,2.0,17.0,100.0,51.9,25.8,76.9,47.0,20.0,0.0,3.0,9.0,13.0,102.0,BOS,DEN,0,-2.0,-3.1999999999999957,-9.0,1.0,7.0
401585215,2025-11-09,Hawks,Heat,109.0,117.0,46.3,38.7,90.9,44.0,21.0,7.0,2.0,16.0,17.0,108.0,46.0,42.9,82.4,38.0,23.0,6.0,2.0,13.0,20.0,109.0,ATL,MIA,0,-8.0,-3.8999999999999986,6.0,-2.0,-3.0
401585216,2025-11-09,Pelicans,Suns,109.0,123.0,44.1,23.8,73.9,42.0,27.0,4.0,5.0,11.0,16.0,109.0,49.5,36.6,76.2,48.0,32.0,7.0,3.0,8.0,17.0,123.0,NOP,PHX,0,-14.0,-18.2,-6.0,-5.0,-3.0
401585217,2025-11-09,Warriors,Mavericks,122.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GSW,DAL,0,-10.0,0.0,0.0,0.0,0.0
401585218,2025-11-09,Pacers,Trail Blazers,110.0,114.0,50.0,33.3,85.7,47.0,18.0,3.0,11.0,9.0,21.0,118.0,42.9,42.6,68.0,37.0,34.0,3.0,6.0,13.0,26.0,115.0,IND,POR,0,-4.0,-2.200000000000003,10.0,-16.0,4.0
401585219,2025-11-09,Lakers,Nets,112.0,130.0,44.4,36.4,83.3,44.0,31.0,7.0,3.0,14.0,11.0,112.0,52.6,40.4,78.6,41.0,31.0,10.0,4.0,8.0,17.0,130.0,LAL,BKN,0,-18.0,-12.200000000000003,3.0,0.0,-6.0
401585220,2025-11-09,Bucks,Pistons,120.0,118.0,46.8,56.8,81.3,40.0,30.0,6.0,2.0,8.0,30.0,135.0,55.3,37.5,71.4,49.0,30.0,6.0,6.0,10.0,18.0,141.0,MIL,DET,1,2.0,10.799999999999997,-9.0,0.0,2.0
401585221,2025-11-09,Hornets,76ers,82.0,135.0,41.2,24.3,71.4,47.0,23.0,2.0,7.0,16.0,20.0,89.0,42.4,20.0,83.3,46.0,21.0,7.0,6.0,10.0,12.0,97.0,CHA,PHI,0,-53.0,3.100000000000005,1.0,2.0,-6.0
401585222,2025-11-09,Wizards,Spurs,127.0,131.0,47.6,31.0,87.0,46.0,28.0,10.0,4.0,11.0,21.0,127.0,53.1,38.7,73.9,49.0,38.0,6.0,10.0,17.0,19.0,131.0,WAS,SAS,0,-4.0,-13.200000000000003,-3.0,-10.0,6.0
401585223,2025-11-09,Cavaliers,Hawks,128.0,105.0,39.8,28.9,66.7,45.0,25.0,5.0,4.0,11.0,15.0,95.0,50.6,37.2,87.5,49.0,32.0,7.0,6.0,13.0,16.0,116.0,CLE,ATL,1,23.0,-19.10000000000001,-4.0,-7.0,2.0
401585224,2025-11-09,Raptors,Knicks,106.0,119.0,54.5,35.9,80.0,61.0,27.0,4.0,7.0,21.0,20.0,126.0,41.3,32.4,56.5,31.0,29.0,10.0,5.0,10.0,18.0,100.0,TOR,NYK,0,-13.0,16.700000000000003,30.0,-2.0,-11.0
401585225,2025-11-09,Bulls,Grizzlies,125.0,96.0,51.6,42.4,81.0,52.0,32.0,11.0,5.0,11.0,18.0,125.0,42.7,31.0,82.6,32.0,28.0,6.0,4.0,15.0,13.0,96.0,CHI,MEM,1,29.0,20.299999999999997,20.0,4.0,4.0
401585226,2025-11-09,Rockets,Jazz,127.0,126.0,42.7,33.3,63.6,56.0,27.0,11.0,10.0,7.0,22.0,127.0,45.7,30.2,77.3,59.0,28.0,4.0,8.0,17.0,24.0,126.0,HOU,UTA,1,1.0,0.09999999999999787,-3.0,-1.0,10.0
401585227,2025-11-09,Timberwolves,Thunder,106.0,103.0,41.3,37.8,72.4,50.0,22.0,4.0,7.0,21.0,26.0,97.0,39.5,33.3,85.7,37.0,21.0,12.0,4.0,8.0,20.0,102.0,MIN,OKC,1,3.0,6.299999999999997,13.0,1.0,-13.0
401585228,2025-11-09,Nets,Clippers,100.0,93.0,50.6,50.0,84.8,45.0,26.0,6.0,5.0,10.0,18.0,125.0,48.9,35.9,75.0,36.0,29.0,6.0,5.0,12.0,21.0,114.0,BKN,LAC,1,7.0,15.800000000000004,9.0,-3.0,2.0
401585229,2025-11-09,Magic,Heat,106.0,115.0,47.4,32.1,78.6,44.0,21.0,5.0,5.0,14.0,16.0,105.0,37.5,32.4,83.3,36.0,22.0,9.0,1.0,14.0,22.0,87.0,ORL,MIA,0,-9.0,9.600000000000001,8.0,-1.0,0.0
401585230,2025-11-09,Wizards,Nuggets,104.0,113.0,42.9,29.6,81.8,40.0,31.0,6.0,9.0,13.0,23.0,104.0,48.9,36.4,67.9,50.0,29.0,9.0,11.0,13.0,16.0,113.0,WAS,DEN,0,-9.0,-12.799999999999997,-10.0,2.0,0.0
401585231,2025-11-09,Celtics,Rockets,145.0,113.0,43.6,28.6,68.2,49.0,26.0,9.0,3.0,15.0,17.0,107.0,43.9,36.2,72.2,55.0,31.0,10.0,12.0,16.0,17.0,116.0,BOS,HOU,1,32.0,-7.899999999999999,-6.0,-5.0,1.0
401585232,2025-11-09,Suns,Pacers,117.0,110.0,57.3,32.0,83.3,44.0,25.0,7.0,5.0,16.0,24.0,117.0,43.6,45.2,60.9,40.0,28.0,9.0,4.0,11.0,20.0,110.0,PHX,IND,1,7.0,0.4999999999999929,4.0,-3.0,-5.0
401585233,2025-11-09,Lakers,Trail Blazers,116.0,110.0,54.7,39.4,93.1,45.0,28.0,9.0,6.0,12.0,18.0,134.0,46.7,31.0,85.0,35.0,24.0,7.0,5.0,12.0,21.0,110.0,LAL,POR,1,6.0,16.4,10.0,4.0,0.0
401585234,2025-11-09,Bucks,Pistons,120.0,118.0,44.9,33.3,79.3,42.0,25.0,4.0,9.0,10.0,25.0,113.0,44.7,25.6,82.4,49.0,26.0,7.0,8.0,9.0,22.0,122.0,MIL,DET,1,2.0,7.8999999999999915,-7.0,-1.0,-1.0
401585235,2025-11-09,Cavaliers,Magic,121.0,111.0,45.9,37.9,66.7,34.0,25.0,7.0,0.0,15.0,17.0,99.0,56.3,52.6,72.7,39.0,29.0,10.0,4.0,9.0,20.0,126.0,CLE,ORL,1,10.0,-25.1,-5.0,-4.0,-6.0
401585236,2025-11-09,76ers,Spurs,133.0,123.0,49.5,25.0,80.0,48.0,28.0,5.0,3.0,4.0,20.0,133.0,46.2,31.7,88.9,43.0,29.0,3.0,3.0,8.0,22.0,123.0,PHI,SAS,1,10.0,-3.400000000000002,5.0,-1.0,4.0
401585237,2025-11-09,Grizzlies,Raptors,111.0,116.0,44.3,34.8,95.7,47.0,31.0,7.0,8.0,17.0,14.0,100.0,46.3,38.2,58.3,47.0,30.0,11.0,8.0,15.0,15.0,108.0,MEM,TOR,0,-5.0,-5.400000000000006,0.0,1.0,-2.0
401585238,2025-11-09,Hornets,Timberwolves,117.0,123.0,52.4,43.9,76.0,36.0,34.0,4.0,1.0,13.0,15.0,125.0,56.8,37.8,77.8,35.0,30.0,8.0,4.0,10.0,20.0,128.0,CHA,MIN,0,-6.0,1.7000000000000028,1.0,4.0,-3.0
401585239,2025-11-09,Mavericks,Celtics,110.0,119.0,44.3,35.0,71.4,48.0,24.0,4.0,4.0,10.0,20.0,110.0,46.6,32.6,73.3,44.0,26.0,7.0,8.0,6.0,20.0,119.0,DAL,BOS,0,-9.0,0.09999999999999432,4.0,-2.0,-4.0
401585240,2025-11-09,Bulls,Suns,115.0,116.0,51.8,41.2,76.5,39.0,32.0,5.0,5.0,7.0,13.0,115.0,48.4,37.8,64.3,47.0,25.0,6.0,4.0,10.0,18.0,113.0,CHI,PHX,0,-1.0,6.800000000000004,-8.0,7.0,3.0
401585241,2025-11-09,Hawks,Kings,110.0,117.0,46.2,31.6,88.9,51.0,22.0,8.0,2.0,8.0,21.0,122.0,38.7,35.0,77.8,50.0,19.0,2.0,7.0,12.0,19.0,107.0,ATL,SAC,0,-7.0,4.100000000000001,1.0,3.0,4.0
401585242,2025-11-09,Nuggets,Pacers,117.0,109.0,49.4,23.8,85.7,38.0,24.0,4.0,1.0,10.0,16.0,109.0,50.0,33.3,88.2,42.0,22.0,5.0,9.0,10.0,17.0,114.0,DEN,IND,1,8.0,-10.099999999999998,-4.0,2.0,0.0
401585243,2025-11-09,Nets,Knicks,102.0,121.0,44.2,35.7,80.0,40.0,29.0,7.0,5.0,13.0,19.0,103.0,46.5,34.5,94.7,42.0,21.0,8.0,8.0,13.0,13.0,108.0,BKN,NYK,0,-19.0,-1.0999999999999943,-2.0,8.0,0.0
401585244,2025-11-09,Jazz,Pelicans,105.0,100.0,57.7,50.0,66.7,57.0,41.0,5.0,4.0,9.0,24.0,153.0,46.7,33.3,81.3,38.0,27.0,4.0,8.0,8.0,15.0,124.0,UTA,NOP,1,5.0,27.700000000000003,19.0,14.0,-1.0
401585245,2025-11-09,Trail Blazers,Thunder,91.0,134.0,48.3,30.4,64.3,43.0,23.0,9.0,10.0,12.0,18.0,111.0,43.0,46.2,81.0,46.0,27.0,6.0,6.0,19.0,19.0,109.0,POR,OKC,0,-43.0,-10.500000000000007,-3.0,-4.0,7.0
401585246,2025-11-09,Lakers,Clippers,130.0,125.0,59.1,51.9,75.0,36.0,33.0,8.0,5.0,14.0,17.0,127.0,48.9,34.4,68.2,41.0,27.0,9.0,8.0,15.0,15.0,116.0,LAL,LAC,1,5.0,27.700000000000003,-5.0,6.0,1.0
401585247,2025-11-09,Hornets,Pistons,99.0,111.0,50.0,39.5,60.0,44.0,26.0,4.0,0.0,11.0,17.0,113.0,43.7,39.5,78.9,48.0,27.0,5.0,5.0,11.0,22.0,106.0,CHA,DET,0,-12.0,6.299999999999997,-4.0,-1.0,0.0
401585248,2025-11-09,Wizards,Timberwolves,107.0,118.0,48.1,41.7,79.3,49.0,31.0,2.0,3.0,21.0,22.0,107.0,42.0,28.1,86.2,48.0,26.0,8.0,7.0,7.0,22.0,118.0,WAS,MIN,0,-11.0,19.700000000000003,1.0,5.0,-14.0
401585249,2025-11-09,Grizzlies,Heat,102.0,108.0,40.2,32.4,76.0,44.0,21.0,9.0,9.0,17.0,17.0,96.0,45.0,47.2,84.2,44.0,30.0,8.0,6.0,18.0,19.0,105.0,MEM,MIA,0,-6.0,-19.6,0.0,-9.0,1.0
401585250,2025-11-09,Thunder,Spurs,123.0,87.0,50.0,28.1,76.0,38.0,30.0,7.0,11.0,18.0,14.0,114.0,56.3,45.0,87.5,47.0,36.0,11.0,8.0,15.0,20.0,140.0,OKC,SAS,1,36.0,-23.199999999999996,-9.0,-6.0,-3.0
401585251,2025-11-09,Rockets,Trail Blazers,131.0,137.0,53.2,33.3,86.4,37.0,29.0,8.0,6.0,8.0,19.0,131.0,51.0,42.9,91.7,48.0,31.0,6.0,4.0,12.0,18.0,137.0,HOU,POR,0,-6.0,-7.399999999999999,-11.0,-2.0,4.0
401585252,2025-11-09,Cavaliers,Bucks,111.0,119.0,50.0,37.9,89.3,46.0,24.0,9.0,3.0,11.0,16.0,126.0,50.5,34.2,73.3,39.0,26.0,5.0,2.0,12.0,18.0,116.0,CLE,MIL,0,-8.0,3.1999999999999957,7.0,-2.0,1.0
401585253,2025-11-09,Suns,Mavericks,114.0,128.0,46.1,39.5,55.6,33.0,25.0,4.0,3.0,14.0,16.0,109.0,60.0,41.2,72.7,49.0,30.0,10.0,4.0,15.0,20.0,132.0,PHX,DAL,0,-14.0,-15.600000000000001,-16.0,-5.0,1.0
401585254,2025-11-09,Warriors,Hawks,134.0,112.0,56.0,48.5,72.7,49.0,26.0,6.0,9.0,10.0,18.0,134.0,41.5,32.6,76.9,45.0,30.0,7.0,2.0,10.0,16.0,112.0,GSW,ATL,1,22.0,30.4,4.0,-4.0,0.0
401585255,2025-11-09,76ers,Pacers,137.0,126.0,57.0,42.9,76.2,55.0,35.0,6.0,8.0,21.0,33.0,134.0,48.3,24.1,72.1,31.0,24.0,13.0,6.0,12.0,20.0,122.0,PHI,IND,1,11.0,27.5,24.0,11.0,-9.0
401585256,2025-11-09,Wizards,Jazz,108.0,123.0,48.9,23.3,75.0,35.0,33.0,11.0,7.0,11.0,14.0,108.0,51.5,41.9,83.3,52.0,34.0,6.0,2.0,15.0,19.0,123.0,WAS,UTA,0,-15.0,-21.2,-17.0,-1.0,4.0
401585257,2025-11-09,Nets,Timberwolves,94.0,96.0,45.5,30.3,87.5,32.0,22.0,7.0,3.0,13.0,15.0,94.0,49.3,47.6,75.0,38.0,24.0,6.0,4.0,14.0,17.0,96.0,BKN,MIN,0,-2.0,-21.099999999999998,-6.0,-2.0,1.0
401585258,2025-11-09,Celtics,Heat,119.0,111.0,44.7,38.1,76.9,31.0,25.0,7.0,1.0,4.0,12.0,110.0,63.7,55.0,95.0,47.0,36.0,4.0,5.0,11.0,10.0,143.0,BOS,MIA,1,8.0,-35.9,-16.0,-11.0,7.0
401585259,2025-11-09,Knicks,Nuggets,122.0,84.0,52.9,39.5,85.0,44.0,26.0,12.0,3.0,8.0,14.0,122.0,40.5,19.2,84.6,40.0,20.0,2.0,2.0,19.0,20.0,84.0,NYK,DEN,1,38.0,32.7,4.0,6.0,11.0
401585260,2025-11-09,Kings,Warriors,114.0,122.0,55.8,51.4,78.3,33.0,30.0,7.0,3.0,13.0,19.0,133.0,52.7,45.8,84.2,34.0,33.0,8.0,5.0,10.0,21.0,134.0,SAC,GSW,0,-8.0,8.699999999999996,-1.0,-3.0,-3.0
401585261,2025-11-09,Bulls,Lakers,124.0,108.0,60.9,64.5,75.0,30.0,35.0,10.0,4.0,12.0,21.0,141.0,53.4,32.4,89.7,39.0,27.0,7.0,6.0,16.0,18.0,132.0,CHI,LAL,1,16.0,39.6,-9.0,8.0,4.0
401585262,2025-11-09,Hawks,Mavericks,143.0,148.0,52.6,44.1,86.7,36.0,32.0,7.0,2.0,7.0,24.0,143.0,60.0,54.3,84.4,37.0,28.0,3.0,5.0,13.0,25.0,148.0,ATL,DAL,0,-5.0,-17.599999999999994,-1.0,4.0,6.0
401585263,2025-11-09,Rockets,Hornets,128.0,119.0,41.2,31.0,78.1,32.0,20.0,6.0,7.0,13.0,25.0,104.0,56.2,39.4,80.6,53.0,34.0,7.0,10.0,12.0,20.0,138.0,HOU,CHA,1,9.0,-23.4,-21.0,-14.0,-1.0
401585264,2025-11-09,Suns,Pacers,117.0,110.0,53.2,30.8,60.0,48.0,34.0,8.0,3.0,12.0,17.0,133.0,57.3,43.3,88.9,38.0,24.0,8.0,5.0,20.0,17.0,131.0,PHX,IND,1,7.0,-16.59999999999999,10.0,10.0,8.0
401585265,2025-11-09,Clippers,Raptors,126.0,120.0,45.8,18.8,59.1,45.0,26.0,6.0,3.0,11.0,18.0,107.0,50.5,28.1,91.7,50.0,29.0,6.0,7.0,10.0,17.0,127.0,LAC,TOR,1,6.0,-14.000000000000004,-5.0,-3.0,-1.0
401585266,2025-11-09,Grizzlies,Magic,107.0,106.0,46.7,36.6,61.5,43.0,30.0,9.0,7.0,13.0,21.0,107.0,46.9,26.5,72.4,40.0,21.0,8.0,4.0,11.0,14.0,106.0,MEM,ORL,1,1.0,9.900000000000006,3.0,9.0,-2.0
401585267,2025-11-09,Cavaliers,Bucks,111.0,119.0,40.2,38.2,70.8,51.0,21.0,6.0,4.0,18.0,24.0,100.0,41.3,38.9,71.0,51.0,20.0,7.0,8.0,13.0,22.0,112.0,CLE,MIL,0,-8.0,-1.79999999999999,0.0,1.0,-5.0
401585268,2025-11-09,Thunder,Pelicans,106.0,110.0,39.0,25.0,71.4,41.0,24.0,9.0,5.0,20.0,16.0,83.0,47.7,30.3,92.9,45.0,22.0,11.0,5.0,11.0,11.0,107.0,OKC,NOP,0,-4.0,-14.000000000000004,-4.0,2.0,-9.0
401585269,2025-11-09,Trail Blazers,Spurs,105.0,118.0,45.7,29.4,84.6,59.0,30.0,12.0,5.0,17.0,11.0,116.0,42.2,27.0,73.7,37.0,23.0,11.0,3.0,13.0,20.0,100.0,POR,SAS,0,-13.0,5.899999999999999,22.0,7.0,-4.0
401585270,2025-11-09,Pistons,Wizards,107.0,126.0,43.5,28.1,77.8,45.0,22.0,2.0,8.0,17.0,20.0,104.0,45.0,32.4,81.0,50.0,26.0,10.0,4.0,9.0,19.0,118.0,DET,WAS,0,-19.0,-5.799999999999997,-5.0,-4.0,-8.0
401585271,2025-11-09,Knicks,Heat,100.0,98.0,51.7,51.5,69.2,46.0,25.0,6.0,3.0,7.0,15.0,125.0,46.6,37.8,81.3,38.0,26.0,6.0,4.0,8.0,18.0,109.0,NYK,MIA,1,2.0,18.800000000000004,8.0,-1.0,1.0
401585272,2025-11-09,76ers,Nuggets,126.0,121.0,45.1,35.1,63.2,44.0,25.0,5.0,3.0,7.0,15.0,111.0,53.1,27.3,81.3,39.0,25.0,5.0,6.0,11.0,29.0,105.0,PHI,DEN,1,5.0,-0.1999999999999993,5.0,0.0,4.0
401585273,2025-11-09,Rockets,Nets,112.0,101.0,48.6,35.3,59.5,40.0,24.0,11.0,6.0,19.0,22.0,106.0,39.4,27.0,87.0,55.0,20.0,6.0,3.0,17.0,29.0,104.0,HOU,BKN,1,11.0,17.5,-15.0,4.0,-2.0
401585274,2025-11-09,Clippers,Celtics,108.0,145.0,36.0,25.0,87.5,52.0,21.0,2.0,9.0,11.0,13.0,96.0,44.1,25.0,83.3,58.0,28.0,8.0,8.0,7.0,20.0,115.0,LAC,BOS,0,-37.0,-8.100000000000001,-6.0,-7.0,-4.0
401585275,2025-11-09,Hornets,Jazz,122.0,134.0,51.1,40.6,71.4,35.0,35.0,7.0,6.0,10.0,22.0,122.0,55.9,41.5,76.5,49.0,38.0,6.0,6.0,13.0,18.0,134.0,CHA,UTA,0,-12.0,-5.699999999999996,-14.0,-3.0,3.0
401585276,2025-11-09,Bucks,Pelicans,141.0,117.0,56.0,44.4,76.0,45.0,30.0,12.0,0.0,9.0,25.0,141.0,47.1,39.1,77.8,43.0,20.0,5.0,3.0,14.0,17.0,117.0,MIL,NOP,1,24.0,14.199999999999996,2.0,10.0,5.0
401585277,2025-11-09,Spurs,Timberwolves,110.0,117.0,54.8,43.3,53.3,39.0,35.0,7.0,7.0,15.0,14.0,113.0,57.0,53.8,53.3,32.0,30.0,9.0,6.0,13.0,13.0,112.0,SAS,MIN,0,-7.0,-12.700000000000003,7.0,5.0,-2.0
401585278,2025-11-09,Warriors,Lakers,144.0,145.0,46.2,39.7,68.8,50.0,37.0,11.0,3.0,17.0,34.0,144.0,48.5,33.3,88.4,55.0,33.0,9.0,5.0,19.0,21.0,145.0,GSW,LAL,0,-1.0,4.1000000000000085,-5.0,4.0,2.0
401585279,2025-11-09,Mavericks,Kings,113.0,129.0,43.9,34.8,72.2,43.0,35.0,7.0,2.0,10.0,24.0,115.0,53.8,36.7,76.7,39.0,27.0,4.0,10.0,13.0,20.0,120.0,DAL,SAC,0,-16.0,-11.800000000000004,4.0,8.0,3.0
401585280,2025-11-09,Grizzlies,Pacers,116.0,103.0,48.9,37.1,93.8,44.0,31.0,8.0,6.0,10.0,26.0,116.0,46.3,36.7,74.2,45.0,20.0,5.0,7.0,13.0,20.0,110.0,MEM,IND,1,13.0,3.0,-1.0,11.0,3.0
401585281,2025-11-09,Raptors,Hawks,135.0,128.0,46.3,22.2,80.0,51.0,27.0,7.0,4.0,14.0,21.0,126.0,46.1,48.4,87.5,46.0,29.0,12.0,3.0,14.0,30.0,125.0,TOR,ATL,1,7.0,-26.000000000000004,5.0,-2.0,0.0
401585282,2025-11-09,Thunder,Pistons,124.0,112.0,49.5,42.3,78.9,53.0,27.0,6.0,2.0,9.0,11.0,120.0,47.8,28.6,66.7,43.0,17.0,7.0,5.0,10.0,18.0,104.0,OKC,DET,1,12.0,15.399999999999999,10.0,10.0,1.0
401585283,2025-11-09,Suns,Magic,112.0,107.0,44.6,33.3,73.1,40.0,30.0,12.0,7.0,7.0,21.0,113.0,56.2,28.6,57.1,39.0,19.0,4.0,5.0,22.0,19.0,98.0,PHX,ORL,1,5.0,-6.900000000000006,1.0,11.0,15.0
401585284,2025-11-09,Trail Blazers,Bulls,96.0,104.0,40.5,18.2,89.7,48.0,22.0,2.0,5.0,13.0,21.0,96.0,46.7,25.0,70.6,40.0,27.0,7.0,10.0,4.0,19.0,104.0,POR,CHI,0,-8.0,-13.000000000000004,8.0,-5.0,-9.0
401585285,2025-11-09,Knicks,Hornets,129.0,107.0,45.7,34.4,50.0,41.0,23.0,4.0,6.0,13.0,14.0,92.0,52.4,32.4,81.3,42.0,25.0,5.0,3.0,9.0,16.0,113.0,NYK,CHA,1,22.0,-4.699999999999996,-1.0,-2.0,-4.0
401585286,2025-11-09,Cavaliers,Clippers,118.0,108.0,48.8,32.5,80.8,46.0,28.0,6.0,3.0,13.0,18.0,118.0,47.5,32.4,75.0,37.0,28.0,8.0,3.0,12.0,21.0,108.0,CLE,LAC,1,10.0,1.3999999999999986,9.0,0.0,-1.0
401585287,2025-11-09,Celtics,Pelicans,118.0,112.0,50.6,37.0,75.0,40.0,27.0,7.0,5.0,11.0,15.0,118.0,50.5,28.6,76.9,40.0,21.0,7.0,6.0,12.0,14.0,112.0,BOS,NOP,1,6.0,8.5,0.0,6.0,1.0
401585288,2025-11-09,Jazz,Nets,125.0,108.0,51.4,46.7,94.7,50.0,41.0,12.0,9.0,8.0,24.0,147.0,45.3,33.3,79.4,44.0,23.0,3.0,7.0,17.0,14.0,114.0,UTA,BKN,1,17.0,19.500000000000007,6.0,18.0,9.0
401585289,2025-11-09,Suns,Heat,113.0,97.0,39.3,38.9,100.0,44.0,20.0,5.0,5.0,11.0,18.0,105.0,48.9,35.0,70.6,47.0,30.0,8.0,8.0,7.0,16.0,118.0,PHX,MIA,1,16.0,-5.700000000000003,-3.0,-10.0,-4.0
401585290,2025-11-09,Rockets,Lakers,128.0,94.0,53.1,33.3,76.0,56.0,36.0,10.0,2.0,15.0,19.0,135.0,49.5,37.1,61.5,35.0,26.0,10.0,6.0,12.0,13.0,119.0,HOU,LAL,1,34.0,-0.20000000000000284,21.0,10.0,-3.0
401585291,2025-11-09,Grizzlies,Kings,92.0,123.0,37.5,36.1,75.0,37.0,22.0,11.0,1.0,14.0,16.0,94.0,51.2,28.9,60.0,51.0,24.0,10.0,1.0,19.0,17.0,103.0,MEM,SAC,0,-31.0,-6.5,-14.0,-2.0,5.0
401585292,2025-11-09,Timberwolves,Thunder,106.0,103.0,44.3,40.0,77.3,38.0,21.0,5.0,7.0,12.0,17.0,101.0,48.2,48.3,86.7,45.0,21.0,7.0,2.0,13.0,19.0,107.0,MIN,OKC,1,3.0,-12.200000000000003,-7.0,0.0,1.0
401585293,2025-11-09,Wizards,Spurs,127.0,131.0,46.7,40.0,88.2,36.0,31.0,10.0,7.0,14.0,17.0,113.0,53.5,36.0,70.8,45.0,32.0,9.0,8.0,18.0,15.0,118.0,WAS,SAS,0,-4.0,-2.799999999999997,-9.0,-1.0,4.0
401585294,2025-11-09,Magic,Mavericks,102.0,117.0,62.3,48.1,74.4,35.0,27.0,6.0,2.0,15.0,24.0,131.0,51.1,47.4,75.0,35.0,27.0,7.0,1.0,11.0,33.0,129.0,ORL,DAL,0,-15.0,11.899999999999999,0.0,0.0,-4.0
401585295,2025-11-09,Nuggets,Bucks,113.0,107.0,48.4,22.2,87.5,47.0,29.0,7.0,4.0,8.0,22.0,113.0,42.9,40.0,76.0,40.0,24.0,3.0,7.0,12.0,22.0,107.0,DEN,MIL,1,6.0,-12.3,7.0,5.0,4.0
401585296,2025-11-09,76ers,Trail Blazers,126.0,98.0,54.8,42.9,89.7,39.0,29.0,7.0,5.0,13.0,24.0,130.0,44.6,17.2,89.3,34.0,17.0,6.0,5.0,14.0,25.0,104.0,PHI,POR,1,28.0,35.89999999999999,5.0,12.0,1.0
401585297,2025-11-09,Hawks,Lakers,138.0,122.0,52.5,42.1,88.9,46.0,32.0,10.0,2.0,12.0,18.0,138.0,53.3,36.4,56.0,37.0,28.0,12.0,3.0,14.0,16.0,122.0,ATL,LAL,1,16.0,4.900000000000006,9.0,4.0,2.0
401585298,2025-11-09,Celtics,Pacers,155.0,104.0,54.0,47.2,81.8,40.0,25.0,6.0,9.0,10.0,16.0,129.0,46.3,30.8,80.0,50.0,33.0,4.0,2.0,7.0,21.0,124.0,BOS,IND,1,51.0,24.100000000000005,-10.0,-8.0,-3.0
401585299,2025-11-09,Jazz,Knicks,117.0,113.0,46.8,38.2,94.4,45.0,29.0,9.0,7.0,5.0,16.0,118.0,45.3,33.3,76.5,43.0,23.0,3.0,5.0,14.0,16.0,103.0,UTA,NYK,1,4.0,6.400000000000006,2.0,6.0,9.0
401585300,2025-11-09,Bulls,Raptors,104.0,103.0,50.7,34.4,74.1,33.0,21.0,9.0,9.0,17.0,16.0,107.0,51.8,48.3,90.0,38.0,34.0,10.0,4.0,19.0,20.0,118.0,CHI,TOR,1,1.0,-14.999999999999993,-5.0,-13.0,2.0
401585301,2025-11-09,Warriors,76ers,119.0,107.0,55.7,43.8,89.5,42.0,32.0,6.0,6.0,16.0,20.0,119.0,45.9,43.3,76.2,39.0,11.0,14.0,2.0,16.0,24.0,107.0,GSW,PHI,1,12.0,10.300000000000004,3.0,21.0,0.0
401585302,2025-11-09,Bulls,Hornets,111.0,100.0,44.4,34.8,82.4,40.0,25.0,4.0,6.0,9.0,18.0,110.0,51.7,37.9,72.7,44.0,28.0,4.0,7.0,9.0,13.0,117.0,CHI,CHA,1,11.0,-10.400000000000006,-4.0,-3.0,0.0
401585303,2025-11-09,Cavaliers,Pistons,108.0,100.0,52.8,34.3,95.7,33.0,26.0,13.0,5.0,9.0,15.0,128.0,55.6,51.6,78.9,35.0,27.0,8.0,3.0,17.0,17.0,121.0,CLE,DET,1,8.0,-20.10000000000001,-2.0,-1.0,8.0
401585304,2025-11-09,Wizards,Clippers,109.0,125.0,46.4,31.0,66.7,45.0,19.0,4.0,10.0,13.0,19.0,109.0,47.0,40.0,86.4,52.0,25.0,9.0,7.0,8.0,16.0,125.0,WAS,LAC,0,-16.0,-9.600000000000001,-7.0,-6.0,-5.0
401585305,2025-11-09,Suns,Nets,112.0,116.0,50.0,41.0,76.9,27.0,28.0,11.0,1.0,11.0,24.0,120.0,62.0,50.0,75.0,42.0,35.0,5.0,6.0,15.0,12.0,136.0,PHX,BKN,0,-4.0,-21.0,-15.0,-7.0,4.0
